,Dataset,Idx,Text,Number of Pile examples,Mean cosine similarity,Num neighbors,Embedding
1244,parsinlu_reading_comprehension,369,"Q: passage: 'برج آزادی که پیش از انقلاب ۱۳۵۷ ایران، به نام برج شهیاد شناخته می‌شد، یکی از اصلی‌ترین نمادهای شهر تهران است و تقریباً در همه جای دنیا ایران را با این نماد می‌شناسند. در سال ۱۳۴۹ خورشیدی، توسط حسین امانت، معمار ایرانی طراحی و توسط مهندس محمد پورفتحی ساخته شد. برج شهیاد، به عنوان نماد «ایرانِ مدرن» و برای یادبود جشن‌های ۲۵۰۰ ساله شاهنشاهی ایران در میانه یکی از میدان‌های اصلی غربِ تهران به نام میدان شهیاد و آزادی کنونی طراحی و ساخته شده‌است.' question: 'میدان آزادی تهران در چه سالی ساخته شد؟'
A:",130042828,0.9873945855815357,1000,ST5
1245,parsinlu_reading_comprehension,375,"Q: passage: 'کوالا حیوانی که آب نمی نوشد' question: 'کدام حیوان در کل عمر خود اب نمی نوشد؟'
A:",130042828,0.8789582995680062,1000,ST5
1246,parsinlu_reading_comprehension,388,"Q: passage: 'سنگ مرمر (در متون طب سنتی رخام و حجر الرخام) از سنگ‌های دگرگونی است که از دگرگونی سنگ آهک به وجود آمده‌است. کانی اصلی تشکیل دهنده آن کلسیت است. از این سنگ به صورت گسترده‌ای برای مجسمه‌سازیی استفاده شده‌است. نمای بنای تاج محل از سنگ مرمر است، این سنگ در بناهای زیارتی و حرم‌های امامان نیز استفاده می‌شود. سنگ مرمر معمولی در بازارهای جهانی به نام اُنیکس مشهور است. از ویژگی‌های برجسته سنگ مرمر، عبور نور است.' question: 'سنگ مرمر کدام طبقه سنگهاست؟'
A:",130042828,0.9848961623712491,1000,ST5
1247,parsinlu_reading_comprehension,390,"Q: passage: 'جز هرمزگان و استان خراسان رضوی، استان‌های خوزستان، کردستان، آذربایجان های غربی و شرقی، بوشهر و کرمانشاه هم در وضعیت قرمز و استان‌های اصفهان، همدان، زنجان، کرمان، خراسان شمالی و کهگیلویه و بویراحمد در وضعیت هشدار قرار دارند.' question: 'در کدام استان ها وضعیت قرمز است؟'
A:",130042828,0.8891595548556774,1000,ST5
1248,parsinlu_reading_comprehension,393,"Q: passage: 'ذرت یا بلال یا جواری یکی از غلات مهم است. منشأ آن قاره آمریکا بوده‌است و پس از گندم، بیشترین اراضی کشاورزی جهان به ذرت اختصاص دارد. ذرت سرشار از مواد مغذی مورد نیاز برای بدن بوده و نیز منبع خوبی از فیبر محسوب می‌شود و سرشار از کالری است.' question: 'ذرت چه گیاهی است؟'
A:",130042828,0.8940154572515435,1000,ST5
1249,parsinlu_reading_comprehension,397,"Q: passage: 'چه بر سر دوشنبه آمده؟ (به انگلیسی: What Happened to Monday) فیلمی است مهیج و علمی-تخیلی نوشته مکس باتکین و کری ویلیامسن و به کارگردانی تومی ویرکولا. نومی راپاس، گلن کلوز و ویلم دفو در این فیلم ایفای نقش کرده‌اند. حق پخش آن در ایالات متحده آمریکا و دیگر بازارها از سوی نت‌فلیکس خریداری شد و فیلم در ۱۸ اوت ۲۰۱۷ به روی پرده رفت.' question: 'زمان اکران فیلم چه بر سر دوشنبه امده؟'
A:",130042828,0.9429970421343107,1000,ST5
1250,parsinlu_reading_comprehension,39,"Q: passage: 'آلودگی آبهای زیرزمینی در اثر نفوذ آلودگی از سطح زمین و یا اطراف منبع آن صورت می‌گیرد و در این میان ، ریشه‌های درختان و یا گیاهانی که به منبع راه یافته‌اند نیز مورد توجه است.    آلودگی آبهای زیرزمینی ممکن است از آبهایی که به آن وارد می‌شود و یا از منابع دور دست باشد و اگر این آلودگی از منابع دور دست وارد آب شود، تعیین محل آلوده کننده بسیار مشکل است. اگر بعد از پمپاژ ، آلودگی در آب مشاهده شود، باید مطالعه‌ای در منابع آلودگی اطراف چاه ، مثل چاههای توالت به عمل آید. عوامل موثر در ممانعت از آلودگی آبهای زیرزمینی به عمق چاه ، وضع طبیعی محلی که چاه در آن قرار دارد و جهت حرکت آبهای زیرزمینی مربوط است.    متاسفانه ، ورود آلوده کننده‌های فاضلاب ، باعث فعالیتهای غیر هوازی خواهد شد، ولی اگر آلودگی در حین نفوذ رقیق شده باشد، مشکلات ناشی از آنها کمتر خواهد بود. تخلیه فاضلابهای صنعتی در زمین نیز با ورود فلزات سنگین که اغلب خاصیت سمی دارند، آلودگیهای شدید شیمیایی و احیانا"" میکروبی در آبهای زیرزمینی تولید می‌نماید و چه‌بسا اتفاق می‌افتد که دیگر از این آبهای زیرزمینی نتوانیم در مصارف عمومی استفاده کنیم و باید برای مصرف مجدد ، متحمل هزینه‌های گزافی گردیم.    برای جلوگیری از فعالیت باکتریهای بی‌هوازی در تخلیه مواد جامد دفعی در گودال ، می‌توانیم از محلول 20 میلی‌گرم در لیتر ، کرومات و یا ترکیبات نیتراتی استفاده کنیم، البته مقدار معرف آنها با در نظر گرفتن جوانب امر باید تعیین شود. نفت یکی از آلوده کننده‌های آبهای زیرزمینی است.' question: 'چه چیزی آبهای زیرزمینی را الوده می کند؟'
A:",130042828,0.9865970262087247,1000,ST5
1251,parsinlu_reading_comprehension,402,"Q: passage: 'روز دانش‌آموز در ایران مصادف با ۱۳ آبان هر سال است. علت نامگذاری این روز، واقعه کشتار ۵۶ نفر از دانش‌آموزان تهرانی است که به نشانه اعتراض به حکومت پهلوی در صبح روز ۱۳ آبان ۱۳۵۷ در محوطه دانشگاه تهران تجمع صلح آمیز انجام داده بودند. سربرنی، استاد و پژوهشگر دانشگاه سواس لندن، این حادثه را حمام خون توصیف می‌کند.  دوشنبه ۱۶ بهمن ۱۳۵۷ جمعی از دانش آموزان مدارس پایتخت طی بیانیه‌ای اعلام کردند که ما دانش آموزان ایرانی روز شنبه سیزدهم آبان ۱۳۵۷ را به عنوان روز دانش آموز اعلام نموده و قصد داریم هر ساله با یاد شهیدان جنبش دانش آموزی در این روز بر وحدت و یکپارچگی خود بیفزاییم. به منظور گرامی‌داشت این روز، ۱۳ آبان در تقویم جمهوری اسلامی ایران به عنوان روز دانش‌آموز نامگذاری شده‌است' question: 'روز ۱۳ آبان به چه روزی معروف است؟'
A:",130042828,0.9865719551367673,1000,ST5
1252,parsinlu_reading_comprehension,411,"Q: passage: 'دریای خَزَر، دریای کاسپی یا دریای مازَندَران پهنه‌ای آبی است که از جنوب به ایران، از شمال به روسیه، از غرب به روسیه و جمهوری آذربایجان و از شرق به جمهوری‌های ترکمنستان و قزاقستان محدود می‌شود. دریای خزر در گذشته بخشی از دریای تتیس بود که اقیانوس آرام را به اقیانوس اطلس متصل می‌کرد.  این دریا که گاهی بزرگترین دریاچه جهان و گاهی کوچکترین دریای خودکفای کره زمین طبقه‌بندی می‌شود، بزرگترین پهنه آبی محصور در خشکی است. طول آن حدود ۱۰۳۰ تا ۱۲۰۰ کیلومتر و عرض آن بین ۱۹۶ تا ۴۳۵ کیلومتر است. سطح دریای خزر در حدود ۲۸ متر پائین‌تر از سطح دریاهای آزاد است.' question: 'کوچکترین دریای جهان کدام دریاست ؟'
A:",130042828,0.985889501688571,1000,ST5
1253,parsinlu_reading_comprehension,41,"Q: passage: 'سید معده مایع گوارشی است که در معده تشکیل شده و از اسید هیدروکلریک (HCl) ، کلرید پتاسیم (KCl) و کلرید سدیم (NaCl) تشکیل شده است. این اسید با فعال کردن آنزیم های گوارشی در هضم پروتئین ها نقش اساسی دارد. اسید معده توسط سلولهای موجود در معده تولید می شود و با سایر اجزای بدن هماهنگ است تا در صورت لزوم تولید اسید را افزایش دهند. سایر سلول های موجود در معده ، بیکربنات تولید می‌کنند که مانع از اسیدی شدن زیاد معده می‌شوند. علاوه بر بیکربنات، این سلول ها مایع مخاطی ایجاد می کنند که باعث جلوگیری از آسیب دیدن خود معده در اثر اسید معده است.' question: ' اسید معده از چه موادی تشکیل شده است؟'
A:",130042828,0.9773178119972804,1000,ST5
